#  left-edge  right-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
           0           1           12.793880      0.0572384        11.607341      0.0984125        13.957523      0.0376368        -9.27%      9.10%
           1           2           13.194918      0.0182765        9.9655388      0.0282489        13.672850      0.0169644       -24.47%      3.62%
           2           3           8.0144363     0.00639311        5.1627471     0.00411325        12.942837      0.0103511       -35.58%     61.49%
