#  left-edge  right-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
           0           1           18.262130    0.000365224        14.535940    0.000297558        23.289732    0.000453773       -20.40%     27.53%
           1           2                   0              0                0              0                0              0            0%         0%
           2           3                   0              0                0              0                0              0            0%         0%
