#  left-edge  right-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
         830         840       3.1281133e-05    3.72051e-06    2.8421764e-05    5.69512e-06    3.2471412e-05    2.69392e-06        -9.14%      3.81%
         840         850       2.5394450e-05    3.01446e-06    2.0199509e-05    4.58477e-06    2.7239841e-05    2.35673e-06       -20.46%      7.27%
         850         860       2.9149959e-05    3.39292e-06    2.5108947e-05    5.16053e-06    3.0472903e-05    3.07182e-06       -13.86%      4.54%
         860         870       2.6767857e-05    2.97934e-06    2.5462065e-05    4.69203e-06    2.7087542e-05    2.66940e-06        -4.88%      1.19%
         870         880       1.9760643e-05    2.45069e-06    1.5885896e-05    3.65256e-06    2.1459670e-05    1.76686e-06       -19.61%      8.60%
         880         890       2.0366263e-05    2.68375e-06    1.8427727e-05    4.25248e-06    2.0387660e-05    1.69085e-06        -9.52%      0.11%
         890         900       1.9525108e-05    2.38903e-06    1.8015740e-05    3.31049e-06    2.0453494e-05    1.99168e-06        -7.73%      4.75%
         900         910       1.9718236e-05    2.17813e-06    1.9309705e-05    2.87875e-06    1.9940759e-05    1.97053e-06        -2.07%      1.13%
         910         920       1.6123979e-05    2.44452e-06    1.3519598e-05    3.80787e-06    1.7208853e-05    1.68844e-06       -16.15%      6.73%
         920         930       1.3724556e-05    2.03028e-06    1.2431750e-05    3.61283e-06    1.4738562e-05    1.40859e-06        -9.42%      7.39%
         930         940       1.2140553e-05    1.98481e-06    1.0953434e-05    3.14176e-06    1.2690006e-05    1.27944e-06        -9.78%      4.53%
         940         950       1.6553052e-05    2.40547e-06    1.5816524e-05    1.68983e-06    1.6674803e-05    2.78286e-06        -4.45%      0.74%
         950         960       9.4472811e-06    2.41793e-06    6.4709706e-06    3.64466e-06    1.0691689e-05    1.69038e-06       -31.50%     13.17%
         960         970       1.2627522e-05    1.56266e-06    1.2151143e-05    1.08012e-06    1.3351538e-05    2.62029e-06        -3.77%      5.73%
         970         980       7.5903358e-06    1.65950e-06    3.9845674e-06    2.54546e-06    9.3710897e-06    1.47704e-06       -47.50%     23.46%
         980         990       9.9086826e-06    1.43890e-06    9.2732404e-06    2.20786e-06    1.0131619e-05    1.30358e-06        -6.41%      2.25%
         990        1000       1.0530485e-05    1.70282e-06    1.0227347e-05    1.13958e-06    1.0702214e-05    2.34691e-06        -2.88%      1.63%
