#  left-edge  right-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
         410         420        0.0029950718    0.000213408     0.0028983541    0.000372018     0.0030175331    0.000183623        -3.23%      0.75%
         420         430        0.0023996008    0.000100088     0.0021714602    0.000165971     0.0024661807    6.40390e-05        -9.51%      2.77%
         430         440        0.0021620460    8.30903e-05     0.0019812158    0.000138733     0.0022136465    5.45544e-05        -8.36%      2.39%
         440         450        0.0019688052    0.000152790     0.0018628365    0.000262658     0.0019981591    0.000134025        -5.38%      1.49%
         450         460        0.0016945601    8.58867e-05     0.0015746030    0.000146016     0.0017239457    7.66905e-05        -7.08%      1.73%
         460         470        0.0013815143    7.59485e-05     0.0012064671    0.000130819     0.0014385414    4.95879e-05       -12.67%      4.13%
         470         480        0.0013062210    6.30492e-05     0.0011888502    9.92323e-05     0.0013351699    5.67787e-05        -8.99%      2.22%
         480         490        0.0011049551    5.27319e-05    0.00099739046    8.25032e-05     0.0011375436    3.56815e-05        -9.73%      2.95%
         490         500       0.00095208574    4.21002e-05    0.00082985113    6.85414e-05    0.00099593282    2.81681e-05       -12.84%      4.61%
         500         510       0.00090946494    5.08178e-05    0.00083360181    8.22808e-05    0.00092982105    3.31042e-05        -8.34%      2.24%
         510         520       0.00076300734    3.34371e-05    0.00066621181    5.11542e-05    0.00079714832    2.34288e-05       -12.69%      4.47%
         520         530       0.00071043385    3.94128e-05    0.00066648030    6.78627e-05    0.00072174092    2.84557e-05        -6.19%      1.59%
         530         540       0.00058234863    3.59589e-05    0.00049245907    6.27591e-05    0.00061696333    2.22250e-05       -15.44%      5.94%
         540         550       0.00057885638    3.66887e-05    0.00053207057    6.15808e-05    0.00058914312    2.33476e-05        -8.08%      1.78%
         550         560       0.00050044152    3.20122e-05    0.00045632112    5.36201e-05    0.00050908934    1.91609e-05        -8.82%      1.73%
         560         570       0.00045506922    2.66129e-05    0.00040534687    4.25045e-05    0.00047009166    1.78720e-05       -10.93%      3.30%
         570         580       0.00042170340    2.95742e-05    0.00038769492    4.31394e-05    0.00043337231    2.66252e-05        -8.06%      2.77%
         580         590       0.00037894538    3.05719e-05    0.00035502808    5.24811e-05    0.00038682001    2.64565e-05        -6.31%      2.08%
         590         600       0.00034168227    1.82945e-05    0.00031768043    2.75376e-05    0.00034497244    1.64144e-05        -7.02%      0.96%
         600         610       0.00032206281    2.59967e-05    0.00031681663    4.36344e-05    0.00032329368    2.31060e-05        -1.63%      0.38%
         610         620       0.00025376487    2.64889e-05    0.00022266961    4.23106e-05    0.00027018836    1.75553e-05       -12.25%      6.47%
         620         630       0.00023505683    2.17235e-05    0.00020457605    3.33960e-05    0.00024702720    1.48800e-05       -12.97%      5.09%
         630         640       0.00021843781    1.31767e-05    0.00018930902    2.12363e-05    0.00022937088    9.48959e-06       -13.34%      5.01%
         640         650       0.00018517882    1.24848e-05    0.00016522632    2.12867e-05    0.00019241016    8.76505e-06       -10.77%      3.91%
         650         660       0.00015400685    1.38698e-05    0.00012291721    2.16042e-05    0.00016739173    9.68312e-06       -20.19%      8.69%
         660         670       0.00017286449    1.41039e-05    0.00017097094    2.06141e-05    0.00017290526    1.63418e-05        -1.10%      0.02%
         670         680       0.00014431038    1.23377e-05    0.00013111418    2.01751e-05    0.00014848551    1.11124e-05        -9.14%      2.89%
         680         690       0.00013461640    1.36810e-05    0.00012632445    2.18267e-05    0.00013669161    1.24944e-05        -6.16%      1.54%
         690         700       0.00012611698    9.00037e-06    0.00011514134    1.51250e-05    0.00012971803    6.18603e-06        -8.70%      2.86%
         700         710       0.00010907969    1.01557e-05    0.00010046320    1.64508e-05    0.00011152095    6.20779e-06        -7.90%      2.24%
         710         720       9.8020609e-05    9.57026e-06    8.2347996e-05    1.48979e-05    0.00010379320    6.63513e-06       -15.99%      5.89%
         720         730       7.6262427e-05    7.11895e-06    5.4180276e-05    1.07152e-05    8.5350615e-05    5.12387e-06       -28.96%     11.92%
         730         740       8.6033865e-05    7.12415e-06    7.7889951e-05    1.11189e-05    8.8172258e-05    6.50076e-06        -9.47%      2.49%
         740         750       7.5985926e-05    6.18256e-06    6.5860608e-05    8.87761e-06    7.9465324e-05    4.52870e-06       -13.33%      4.58%
         750         760       6.0529905e-05    6.03408e-06    4.9871666e-05    9.34092e-06    6.5686180e-05    4.26835e-06       -17.61%      8.52%
         760         770       6.8482630e-05    6.14994e-06    6.5406304e-05    9.74254e-06    6.9855792e-05    5.57137e-06        -4.49%      2.01%
         770         780       5.7316461e-05    6.10111e-06    4.6323583e-05    9.46885e-06    6.0324793e-05    5.63717e-06       -19.18%      5.25%
         780         790       5.4826941e-05    5.03271e-06    4.8851614e-05    7.83849e-06    5.6530346e-05    3.43821e-06       -10.90%      3.11%
         790         800       5.0220502e-05    4.59988e-06    4.6464687e-05    7.27097e-06    5.1302889e-05    3.62145e-06        -7.48%      2.16%
         800         810       4.9876497e-05    4.86357e-06    4.3870145e-05    7.54249e-06    5.0618964e-05    3.86207e-06       -12.04%      1.49%
         810         820       3.1275681e-05    5.02717e-06    2.0873806e-05    7.67786e-06    3.6566138e-05    3.53327e-06       -33.26%     16.92%
         820         830       4.2418218e-05    4.54391e-06    4.1209848e-05    3.06871e-06    4.2742349e-05    5.30101e-06        -2.85%      0.76%
         830         840       3.2466875e-05    4.40229e-06    2.7225317e-05    7.27615e-06    3.4775721e-05    2.91717e-06       -16.14%      7.11%
         840         850       2.6325588e-05    3.77115e-06    1.9097977e-05    5.81448e-06    2.9525609e-05    2.74236e-06       -27.45%     12.16%
         850         860       3.9536859e-05    4.15984e-06    3.7810391e-05    2.93711e-06    4.0391019e-05    5.84353e-06        -4.37%      2.16%
         860         870       2.4118391e-05    2.94117e-06    1.9509752e-05    4.45553e-06    2.6202168e-05    2.09895e-06       -19.11%      8.64%
         870         880       2.5554581e-05    2.88143e-06    2.2101940e-05    4.26765e-06    2.6738812e-05    2.05476e-06       -13.51%      4.63%
         880         890       2.4478038e-05    3.50014e-06    2.2171197e-05    5.75732e-06    2.5218485e-05    3.05345e-06        -9.42%      3.02%
         890         900       2.0849151e-05    2.49665e-06    1.6593869e-05    3.79396e-06    2.2684523e-05    1.80802e-06       -20.41%      8.80%
         900         910       1.8345489e-05    2.70767e-06    1.4821177e-05    4.18891e-06    1.9949374e-05    2.01980e-06       -19.21%      8.74%
         910         920       1.7693710e-05    2.15592e-06    1.4931426e-05    3.26714e-06    1.9008867e-05    1.54795e-06       -15.61%      7.43%
         920         930       1.5659805e-05    2.37316e-06    1.3002195e-05    3.58754e-06    1.6896781e-05    1.63013e-06       -16.97%      7.90%
         930         940       1.7455824e-05    2.07054e-06    1.6449469e-05    3.06280e-06    1.7595258e-05    1.63867e-06        -5.77%      0.80%
         940         950       1.2725079e-05    2.02065e-06    1.0155103e-05    3.06394e-06    1.3683599e-05    1.53613e-06       -20.20%      7.53%
         950         960       1.1706805e-05    1.76359e-06    9.8379635e-06    2.86280e-06    1.2526458e-05    1.26405e-06       -15.96%      7.00%
         960         970       1.1959679e-05    1.59500e-06    9.6869101e-06    2.37123e-06    1.2622487e-05    1.15338e-06       -19.00%      5.54%
         970         980       1.5259497e-05    1.72196e-06    1.4344957e-05    1.19955e-06    1.5782074e-05    2.27085e-06        -5.99%      3.42%
         980         990       9.3418023e-06    1.61813e-06    6.6336206e-06    2.43499e-06    1.0548066e-05    1.15534e-06       -28.99%     12.91%
         990        1000       8.9132960e-06    1.82467e-06    7.3412638e-06    2.87113e-06    9.5002491e-06    1.24192e-06       -17.64%      6.59%
