#  left-edge  right-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
         250         270        0.0034264729     0.00148747     0.0032722649     0.00227262     0.0034408901     0.00146661        -4.50%      0.42%
         270         290         0.014979524    0.000658889      0.014337450    0.000444147      0.015076785     0.00101001        -4.29%      0.65%
         290         310         0.034074158    0.000396897      0.032004010    0.000268597      0.035406522    0.000601558        -6.08%      3.91%
         310         330         0.057570792    0.000381734      0.053840174    0.000255041      0.060247996    0.000596131        -6.48%      4.65%
         330         350         0.093193317    0.000509285      0.087005123    0.000341393      0.097786052    0.000793021        -6.64%      4.93%
         350         370          0.15383120    0.000704381       0.14352584    0.000469589       0.16166641     0.00110474        -6.70%      5.09%
         370         390          0.17772186    0.000615814       0.16728497    0.000411260       0.18422473    0.000906532        -5.87%      3.66%
         390         410          0.17671473    0.000854763       0.16713775    0.000563778       0.18192644     0.00126334        -5.42%      2.95%
         410         430          0.16255493    0.000819322       0.15442248    0.000527208       0.16624108     0.00122331        -5.00%      2.27%
         430         450          0.14461994    0.000573183       0.13764942    0.000381147       0.14731464    0.000864098        -4.82%      1.86%
         450         470          0.12424656    0.000788560       0.11880873    0.000525272       0.12584529     0.00114947        -4.38%      1.29%
         470         490          0.10671931    0.000609505       0.10193373    0.000407501       0.10833731    0.000884834        -4.48%      1.52%
         490         510         0.089244335    0.000392138      0.085654688    0.000261682      0.089971565    0.000581695        -4.02%      0.81%
         510         530         0.074983652    0.000517271      0.072045002    0.000342487      0.075508966    0.000749714        -3.92%      0.70%
         530         550         0.062377447    0.000438768      0.060096108    0.000292366      0.062572005    0.000633747        -3.66%      0.31%
         550         570         0.052137057    0.000269290      0.050347655    0.000182095      0.052279009    0.000248758        -3.43%      0.27%
         570         590         0.043504467    0.000244031      0.042077129    0.000163781      0.043666764    0.000224890        -3.28%      0.37%
         590         610         0.036419309    0.000287863      0.035234205    0.000191878      0.036543290    0.000265480        -3.25%      0.34%
         610         630         0.030645947    0.000292653      0.029625967    0.000193913      0.030725474    0.000269545        -3.33%      0.26%
         630         650         0.025451289    0.000241467      0.024711934    0.000159172      0.025561732    0.000219244        -2.90%      0.43%
         650         670         0.021529098    0.000158410      0.020880763    0.000106514      0.021607900    0.000145619        -3.01%      0.37%
         670         690         0.017797065    0.000184189      0.017201134    0.000295057      0.017936728    0.000117726        -3.35%      0.78%
         690         710         0.015096185    0.000216389      0.014627601    0.000343342      0.015173297    0.000197217        -3.10%      0.51%
         710         730         0.012721144    0.000143068      0.012068204    0.000275808      0.012800211    0.000128261        -5.13%      0.62%
         730         750         0.010765714    0.000152124      0.010325527    0.000242991      0.010845643    0.000136997        -4.09%      0.74%
         750         770        0.0093783388    0.000126762     0.0091038284    0.000201698     0.0094279925    0.000115789        -2.93%      0.53%
         770         790        0.0080081749    9.14414e-05     0.0077515263    0.000136244     0.0080529779    8.66820e-05        -3.20%      0.56%
         790         810        0.0068316885    6.76480e-05     0.0065826829    0.000112262     0.0068774675    6.00968e-05        -3.64%      0.67%
         810         830        0.0058639352    7.49449e-05     0.0056449771    0.000118153     0.0059051297    6.82160e-05        -3.73%      0.70%
         830         850        0.0050113529    6.29569e-05     0.0047950520    9.94223e-05     0.0050508946    5.75323e-05        -4.32%      0.79%
         850         900        0.0039207677    2.32254e-05     0.0037621505    3.59858e-05     0.0039432168    2.15078e-05        -4.05%      0.57%
         900         950        0.0027891513    3.00054e-05     0.0026913189    4.77024e-05     0.0028058699    2.71920e-05        -3.51%      0.60%
         950        1000        0.0019622225    2.01353e-05     0.0018629586    3.19626e-05     0.0019806135    1.84067e-05        -5.06%      0.94%
        1000        1050        0.0014278564    1.51174e-05     0.0013585223    2.38475e-05     0.0014401861    1.26193e-05        -4.86%      0.86%
        1050        1100        0.0010386221    8.41723e-06    0.00098132827    1.36778e-05     0.0010478645    7.73652e-06        -5.52%      0.89%
        1100        1150       0.00077691998    1.02835e-05    0.00073407480    1.63719e-05    0.00078322313    9.37780e-06        -5.51%      0.81%
        1150        1200       0.00059108080    7.44845e-06    0.00056225875    1.18151e-05    0.00059581856    6.92457e-06        -4.88%      0.80%
        1200        1250       0.00044565618    5.77760e-06    0.00042292999    7.37852e-06    0.00044959724    5.41067e-06        -5.10%      0.88%
        1250        1300       0.00034205451    5.23023e-06    0.00032303315    8.31341e-06    0.00034638788    5.01148e-06        -5.56%      1.27%
        1300        1350       0.00026315891    4.75105e-06    0.00024576115    7.79567e-06    0.00026680024    4.64475e-06        -6.61%      1.38%
        1350        1400       0.00020856666    3.67298e-06    0.00020210118    5.92890e-06    0.00020881089    3.73127e-06        -3.10%      0.12%
        1400        1450       0.00016444236    2.17465e-06    0.00015645000    3.01928e-06    0.00016620379    2.30161e-06        -4.86%      1.07%
        1450        1500       0.00012785355    2.34901e-06    0.00011987671    3.81062e-06    0.00013013358    1.89300e-06        -6.24%      1.78%
        1500       14000       2.2107053e-06    1.18622e-08    2.0799671e-06    1.72082e-08    2.2322742e-06    1.20797e-08        -5.91%      0.98%
