#  left-edge  right-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
           0          10         0.015737207    0.000598901      0.012386996    0.000436473      0.020477203    0.000835908       -21.29%     30.12%
          10          20         0.037353349    0.000438271      0.030009756    0.000463702      0.047502421    0.000611835       -19.66%     27.17%
          20          30         0.055059116    0.000399925      0.044859568    0.000292032      0.068880927    0.000556396       -18.52%     25.10%
          30          40         0.072244463    0.000240692      0.059457490    0.000175767      0.089291343    0.000335944       -17.70%     23.60%
          40          50         0.089597922    0.000487911      0.074312820    0.000356628       0.10969600    0.000677177       -17.06%     22.43%
          50          60          0.10765771    0.000596636      0.089835224    0.000435615       0.13080500    0.000829108       -16.55%     21.50%
          60          70          0.12664059    0.000552830       0.10619384    0.000594447       0.15290813    0.000765459       -16.15%     20.74%
          70          80          0.14572608    0.000924637       0.12272314    0.000676221       0.17497422     0.00128024       -15.79%     20.07%
          80          90          0.16455398    0.000558868       0.13919001    0.000409902       0.19643096    0.000772228       -15.41%     19.37%
          90         100          0.18434366    0.000595066       0.15639845    0.000434618       0.21914617    0.000826906       -15.16%     18.88%
         100         110          0.20379631     0.00105661       0.17350192    0.000766781       0.24111070     0.00104811       -14.87%     18.31%
         110         120          0.22059434     0.00110898       0.18890624    0.000807201       0.25887829     0.00154508       -14.36%     17.35%
         120         130          0.22544735    0.000526442       0.19533706    0.000383702       0.26029810    0.000734127       -13.36%     15.46%
         130         140          0.21430260    0.000233560       0.18809887    0.000170568       0.24285844    0.000332350       -12.23%     13.33%
         140         150          0.19640718    0.000215859       0.17414364    0.000160267       0.21920526    0.000303637       -11.34%     11.61%
         150         160          0.17392325    0.000890344       0.15570571    0.000654054       0.19119335     0.00122691       -10.47%      9.93%
         160         170          0.15203390    0.000980758       0.13712333    0.000716356       0.16509790     0.00136317        -9.81%      8.59%
         170         180          0.13083621     0.00109217       0.11878564    0.000795523       0.14048863     0.00152023        -9.21%      7.38%
         180         190          0.11149442    0.000887691       0.10177421    0.000645264       0.11857458     0.00123715        -8.72%      6.35%
         190         200         0.094361083     0.00115379      0.086565884    0.000836986      0.099461052     0.00155412        -8.26%      5.40%
         200         210         0.079367084     0.00102317      0.073151129    0.000742826      0.083120612     0.00137610        -7.83%      4.73%
         210         220         0.066694502    0.000902269      0.061689167    0.000655001      0.069488897     0.00121106        -7.50%      4.19%
         220         230         0.055710074    0.000678205      0.051731318    0.000489700      0.057709778    0.000907755        -7.14%      3.59%
         230         240         0.046680875    0.000800699      0.043471341    0.000577346      0.048152979     0.00106992        -6.88%      3.15%
         240         250         0.038853378    0.000731514      0.036328625    0.000527993      0.039842382    0.000975899        -6.50%      2.55%
         250         260         0.032833254    0.000595984      0.030700565    0.000429693      0.033658690    0.000793847        -6.50%      2.51%
         260         270         0.027497416    0.000376746      0.025780079    0.000270683      0.028080799    0.000501293        -6.25%      2.12%
         270         280         0.023043323    0.000470144      0.021655141    0.000337800      0.023448714    0.000624347        -6.02%      1.76%
         280         290         0.019272881    0.000229438      0.018170335    0.000164129      0.019521046    0.000303822        -5.72%      1.29%
         290         300         0.016331952    0.000328343      0.015398872    0.000236057      0.016539380    0.000435002        -5.71%      1.27%
         300         310         0.013755433    0.000253450      0.012997496    0.000181737      0.013883345    0.000335081        -5.51%      0.93%
         310         320         0.011693813    0.000198674      0.011046585    0.000142357      0.011794875    0.000262361        -5.53%      0.86%
         320         330         0.010012778    0.000107591     0.0094465614    7.70588e-05      0.010101611    0.000141894        -5.65%      0.89%
         330         340        0.0084713450    0.000206428     0.0080198127    0.000147187     0.0085181301    0.000272097        -5.33%      0.55%
         340         350        0.0072580492    0.000130010     0.0068785932    9.23586e-05     0.0072924129    0.000171089        -5.23%      0.47%
         350         360        0.0062619582    6.17853e-05     0.0059339528    4.42281e-05     0.0062926920    8.11815e-05        -5.24%      0.49%
         360         370        0.0054254115    0.000106858     0.0051226955    7.58200e-05     0.0054649642    0.000140500        -5.58%      0.73%
         370         380        0.0046022433    0.000109320     0.0043686666    7.75673e-05     0.0046130357    0.000117701        -5.08%      0.23%
         380         390        0.0039667849    6.31100e-05     0.0037701497    4.48199e-05     0.0039767702    6.83047e-05        -4.96%      0.25%
         390         400        0.0034879255    5.48310e-05     0.0033032424    3.89615e-05     0.0035005765    7.17767e-05        -5.29%      0.36%
         400         410        0.0030164913    7.34196e-05     0.0028593108    5.18831e-05     0.0030254483    7.93782e-05        -5.21%      0.30%
         410         420        0.0026585268    2.98849e-05     0.0025113695    2.13846e-05     0.0026726042    4.36255e-05        -5.54%      0.53%
         420         430        0.0022649599    3.27006e-05     0.0021560320    2.31882e-05     0.0022656094    2.97565e-05        -4.81%      0.03%
