#  left-edge  right-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
           0          10       -0.0026644451    0.000741383    -0.0055647775     0.00102015   -0.00096111940    0.000529441       108.85%    -63.93%
          10          20        0.0028388548    0.000683300    -0.0014812419    0.000948091     0.0050428059    0.000492361      -152.18%     77.64%
          20          30         0.012946542    0.000941500     0.0089958543     0.00131175      0.014446991    0.000679210       -30.52%     11.59%
          30          40         0.024871776    0.000944242      0.021857512     0.00131647      0.025713165    0.000902246       -12.12%      3.38%
          40          50         0.038253754     0.00102932      0.036535098     0.00143737      0.039086782    0.000982998        -4.49%      2.18%
          50          60         0.052939367     0.00102402      0.050168593    0.000776356      0.054127930     0.00138442        -5.23%      2.25%
          60          70         0.069223369     0.00111283      0.064729751    0.000844657      0.072312950     0.00150319        -6.49%      4.46%
          70          80         0.086472259    0.000929719      0.080089792    0.000670663      0.091629457     0.00125521        -7.38%      5.96%
          80          90          0.10462124     0.00129867      0.096100204    0.000936163       0.11199587     0.00175065        -8.14%      7.05%
          90         100          0.12351074     0.00139834       0.11268489     0.00100805       0.13323518     0.00188373        -8.77%      7.87%
         100         110          0.14353140     0.00138368       0.13021288    0.000998884       0.15581937     0.00186178        -9.28%      8.56%
         110         120          0.16319886     0.00155491       0.14770349     0.00112186       0.17761776     0.00208783        -9.49%      8.84%
         120         130          0.18503706     0.00119214       0.16647486    0.000669146       0.20268414     0.00159326       -10.03%      9.54%
         130         140          0.20155896    0.000229453       0.17928545    0.000165910       0.22386234    0.000333509       -11.05%     11.07%
         140         150          0.20695976    0.000245817       0.18216951    0.000181560       0.23329382    0.000344198       -11.98%     12.72%
         150         160          0.20273612    0.000439142       0.17686720    0.000324021       0.23136173    0.000392199       -12.76%     14.12%
         160         170          0.19201015    0.000341679       0.16626062    0.000250453       0.22133306    0.000476390       -13.41%     15.27%
         170         180          0.17777981    0.000627478       0.15286734    0.000461084       0.20682676    0.000866010       -14.01%     16.34%
         180         190          0.16112485    0.000913545       0.13769096    0.000668613       0.18897479     0.00126525       -14.54%     17.28%
         190         200          0.14382231    0.000594170       0.12228498    0.000434620       0.16976919    0.000825315       -14.97%     18.04%
         200         210          0.12700505    0.000832844       0.10748865    0.000606113       0.15079558     0.00116244       -15.37%     18.73%
         210         220          0.11114703    0.000790489      0.093674885    0.000572932       0.13265396     0.00110894       -15.72%     19.35%
         220         230         0.096487469    0.000695304      0.081025090    0.000504597       0.11567139    0.000973177       -16.03%     19.88%
         230         240         0.083414564    0.000585240      0.069823001    0.000425953       0.10038918    0.000816390       -16.29%     20.35%
         240         250         0.071573487    0.000468307      0.059771964    0.000339401      0.086372978    0.000657085       -16.49%     20.68%
         250         260         0.061706594    0.000457904      0.051359393    0.000330871      0.074771029    0.000644119       -16.77%     21.17%
         260         270         0.053027553    0.000381320      0.044025319    0.000276515      0.064442742    0.000533761       -16.98%     21.53%
         270         280         0.045326965    0.000346385      0.037564172    0.000250011      0.055198971    0.000487634       -17.13%     21.78%
         280         290         0.038860626    0.000314499      0.032136826    0.000227089      0.047441522    0.000442403       -17.30%     22.08%
         290         300         0.033207037    9.90916e-05      0.027419949    7.11041e-05      0.040607016    0.000142201       -17.43%     22.28%
         300         310         0.028561987    0.000296689      0.023535019    0.000213218      0.035014182    0.000419101       -17.60%     22.59%
         310         320         0.024437799    0.000234766      0.020107984    0.000168372      0.030005012    0.000332671       -17.72%     22.78%
         320         330         0.021013551    0.000185945      0.017263180    0.000133490      0.025846359    0.000262966       -17.85%     23.00%
         330         340         0.018010040    0.000119720      0.014788950    8.56779e-05      0.022160404    0.000170465       -17.88%     23.04%
         340         350         0.015605349    0.000138195      0.012799795    9.94028e-05      0.019223824    0.000194853       -17.98%     23.19%
         350         360         0.013486477    0.000153373      0.011054167    0.000109759      0.016624608    0.000217378       -18.04%     23.27%
         360         370         0.011655486    7.37838e-05     0.0095332878    5.26833e-05      0.014403318    0.000105396       -18.21%     23.58%
         370         380         0.010085341    6.36606e-05     0.0082486707    4.57056e-05      0.012459799    9.03539e-05       -18.21%     23.54%
