# N3LO Mhh cross section per bin in unit of fb at 13.6TeV
# Bin width is NOT divided
# PDF: MSHT20xNNPDF40_aN3LO_qed, MH=125 GeV
# Mhh(min) Mhh(max) scale=(muR/mu0,muF/mu0):
# Mhh(min) Mhh(max)  (1.,1.)    (2.,1.)    (0.5,1.)    (1.,2.)    (2.,2.)    (1.,0.5)    (0.5,0.5)   
250 270 0.015554149182596495 0.015477690213569676 0.015091765672403402 0.015547716306827395 0.015475812682714363 0.01557650194927561 0.015112652332765718
270 290 0.12295444102733534 0.12086490824559676 0.12144889532379421 0.12301641243183985 0.12084902840466456 0.12305441225069587 0.12138204781157629
290 310 0.2966364576402434 0.2904340255666629 0.2949563857275538 0.29683916851604325 0.29027649378150006 0.296931136143516 0.2946028068238932
310 330 0.47904820141532856 0.4680138843069378 0.47816276330987256 0.4791934017958354 0.4675165201382806 0.47966192675981506 0.47789719356961674
330 350 0.6391085425095698 0.62409611402808 0.6388547260866322 0.6391420766288463 0.6231584467480491 0.6400518750269384 0.6383711397663706
350 370 0.767397212206528 0.7494153500163226 0.767520241136426 0.7675526731609041 0.7480980885037798 0.768371261477357 0.7664982753321185
370 390 0.8642430130650924 0.8439620353507689 0.8650474916167146 0.8643572762253655 0.8422000910362535 0.8653948440040795 0.8638424335597004
390 410 0.9330531313191466 0.9110493464257672 0.9348358526424433 0.9330044677999138 0.908819690099682 0.9345261092383795 0.9336348582907661
410 430 0.9768839874393476 0.9540800099200822 0.978922022711051 0.9767491386869536 0.9515041954559031 0.9784236966960379 0.9774765047519882
430 450 1.0020764802236832 0.9786657867568256 1.004863703254392 1.001815025973508 0.9757437515039865 1.0037858417617855 1.0033971079084465
450 470 1.0113494916039487 0.9878576625995927 1.0144248035376435 1.0109665701273074 0.984639412766048 1.013171802943757 1.0130172637736083
470 490 1.0089886761662308 0.9855659409240333 1.0126597507750197 1.0084820721652437 0.9821016615436814 1.0109577703469523 1.0112790765687385
490 510 0.9975818627134063 0.9744175484538924 1.0016899048824672 0.996883074826261 0.9707181841209731 0.9996623034028524 1.0003990700755425
510 530 0.9781877981572471 0.9558293739724654 0.9820484654757926 0.977545397894441 0.9520663406044827 0.9801334430680531 0.9805822663404551
530 550 0.9541127605017912 0.9325205678343986 0.957870314681431 0.9534040466818186 0.9286700421349362 0.9560934252042718 0.9564263880356312
550 570 0.9271448885502612 0.9062141823505764 0.9311286250587478 0.9263612752620589 0.9022920857636725 0.9291095305875884 0.9296317096385246
570 590 0.8975595236677875 0.8773631321503498 0.9016724314494551 0.8966958803486854 0.8733819298063762 0.8995748549134297 0.9003281682677005
590 610 0.8660463860170896 0.8467534466405625 0.8700242198029597 0.8651783054685972 0.8427698732818456 0.8679908642635488 0.8686360833665855
610 630 0.8335930379348886 0.815244164149918 0.8373278347581001 0.8327106333726327 0.8112811777713516 0.8354901915233425 0.8359662407872402
630 650 0.801324542391656 0.7837257124573432 0.805126833218548 0.800412561257986 0.7797925193557848 0.8032024631550837 0.8038397206367588
650 670 0.7693785598908381 0.7524539425552647 0.7733224311393121 0.7684207504724303 0.7485378281434663 0.7712548989174451 0.7721104753347321
670 690 0.7374704639616437 0.7213241092503352 0.7413488821758176 0.7364868566915669 0.7174515211235265 0.739314772145825 0.7402220435066799
690 710 0.7065116690542659 0.6909863332549051 0.7105665653879902 0.7054821974729809 0.6871499881902946 0.7083407902992147 0.7095237191124047
710 730 0.67550260499458 0.660889036031447 0.6791444500590562 0.6744915381455558 0.6571412249779193 0.6772613689228691 0.6781258789053728
730 750 0.6460430673587182 0.6320738277317267 0.6496946940741891 0.6450203336578081 0.628393464538916 0.6477649452348421 0.6487503167107518
750 770 0.6178074953101805 0.6043659712419022 0.6216177084662042 0.6167584121657765 0.6007504310562167 0.6195219087247826 0.6207678906313335
770 790 0.5898089436032979 0.5771602441752822 0.5932482269633119 0.5887884286372842 0.5736471146877289 0.5914299686505755 0.5923860596755093
790 810 0.5633622050231493 0.5512848347087749 0.566803415996869 0.5623226426927639 0.5478363243099964 0.5649865115528023 0.5660589409741911
810 830 0.5377970957989419 0.5263406062988174 0.5410671424115469 0.5367930999136135 0.5230003089363642 0.5393337508085924 0.5403070448699402
830 850 0.5132734231740773 0.5024099298082719 0.5163735516951283 0.5122744294593939 0.4991609997977815 0.5147685599715793 0.5156705255734223
