# N3LO Mhh cross section per bin in unit of fb at 13TeV
# Bin width is NOT divided
# PDF: MSHT20xNNPDF40_aN3LO_qed, MH=125 GeV
# Mhh(min) Mhh(max) scale=(muR/mu0,muF/mu0):
# Mhh(min) Mhh(max)  (1.,1.)    (2.,1.)    (0.5,1.)    (1.,2.)    (2.,2.)    (1.,0.5)    (0.5,0.5)   
250 270 0.014265110183274905 0.014176773342880174 0.013859615082055726 0.014258924295953074 0.014177477886337742 0.014262486095219679 0.013863963790800767
270 290 0.11272391974645798 0.11065928064947116 0.11156902618998338 0.1127538967479226 0.11061118238620671 0.11283488243299357 0.11144977394804835
290 310 0.27107642894377443 0.26525866382129126 0.2697860726688163 0.2712071297944806 0.26501024431604114 0.2714202877280642 0.26955370777557003
310 330 0.4357207859642157 0.42583934867217016 0.43474189082127107 0.43585694762172544 0.42529920319267683 0.4362711208274672 0.43419183120902316
330 350 0.5807558910579276 0.5671726473278168 0.5804721648603769 0.5808935697847988 0.5662180933035068 0.581573887871699 0.5798441618510133
350 370 0.6969049827628789 0.6803778268588154 0.6974263245728873 0.6969768386446091 0.6789897093099474 0.6978973330918781 0.6965696664775659
370 390 0.7829555519000442 0.7645849134445156 0.7837095065981168 0.7829845632377472 0.7627861088748943 0.7841055274336325 0.7826080525274206
390 410 0.844000177467431 0.8240596813304947 0.8456503293598461 0.8438549400682278 0.8218290060185002 0.84538963197889 0.8445147839474366
410 430 0.8823548749116377 0.8616645961636606 0.8843257156213001 0.8821331788345319 0.8591193083292935 0.8838563448532489 0.8830281858284599
430 450 0.9033573778664138 0.88226241029314 0.9057843579303494 0.9030654974141676 0.8794144543246484 0.9049616261195519 0.9044112669381564
450 470 0.9107726552272092 0.8894770853727538 0.9138230206977352 0.910332382977678 0.8863334992446203 0.9125015785323664 0.9124629335932267
470 490 0.9063533154412402 0.8854676827810859 0.9093145969578225 0.9058784326217644 0.8821958602973875 0.9080548189782266 0.9077524843944569
490 510 0.8946405719618041 0.8740551754655164 0.8979393010293207 0.8940503864851409 0.8705757267395254 0.8964352456116537 0.896552475483958
510 530 0.8766830583217111 0.8565780100759879 0.8802299265668498 0.8760565278495169 0.8530109869396261 0.8784845131690453 0.8787737468882219
530 550 0.8540919918469618 0.834643200967613 0.8576963646365323 0.8533846387298214 0.8309943767531959 0.8559074806381414 0.8563337131501408
550 570 0.8284505322575412 0.809691895242836 0.832141982919955 0.8277067672022713 0.8059928582476644 0.8302562210140321 0.8307413483566423
570 590 0.8009493446062055 0.782867770562675 0.8047153001533023 0.800123782431692 0.7791181645997327 0.8027865507154124 0.80342760264177
590 610 0.7720620706662905 0.7546847863585043 0.7759180530666642 0.771195364214972 0.7509339435772723 0.7738749666375185 0.7746917065755454
610 630 0.7423497439306538 0.7257503931714254 0.7461377746386817 0.7414537146652148 0.7220045663800702 0.744159389591395 0.744973337281851
630 650 0.7125163693926478 0.6966592290959844 0.7162825957916955 0.711604408999882 0.6929525021120666 0.7142843124203011 0.7151272132901852
650 670 0.6827707076813082 0.6676615543314227 0.6864137570103201 0.6818480621746461 0.6640009356247508 0.6844955259500813 0.685322427268831
670 690 0.6536906019167855 0.6392519329446745 0.6573630149317562 0.6527213410558919 0.6356326836962901 0.6554137191512863 0.6563767499606552
690 710 0.6251983918206631 0.6114137220746815 0.628840068237396 0.6241951495685453 0.6078392260003358 0.6269087609449421 0.627949505910009
710 730 0.5972834798551532 0.5841933123263372 0.6007705949002907 0.5963011668852775 0.5807085004874128 0.5989160685162518 0.5998978670551536
730 750 0.569838978535269 0.5575570731508331 0.5729805084468474 0.5689203045392383 0.5541840531510497 0.5713613409969959 0.572041615187154
750 770 0.543961259583352 0.5322417513504122 0.5470753729301764 0.5430074069456428 0.5289363912397765 0.5454692656854063 0.5462305429441572
770 790 0.5189134256724176 0.5077858443890274 0.5219366891655876 0.5179789859383341 0.5045663341951321 0.520367620050705 0.5211251268703934
