0.	1.0079142537219716
10.	1.0069176557317507
20.	1.007163893612724
30.	1.0085652993061602
40.	1.0095041467808006
50.	1.0068588190558616
60.	1.003413819872784
70.	1.0015610725968265
80.	0.9973317040850131
90.	0.9928483045334303
100.	0.9874368674797959
110.	0.9796837695747211
120.	0.9682342034645106
130.	0.9611222298575043
140.	0.9536790486589477
150.	0.947358667169863
160.	0.9424928578256158
170.	0.9387092841489302
180.	0.9355150711076616
190.	0.9318206651714905
200.	0.9292939023840107
210.	0.9272754727741968
220.	0.9229180309817463
230.	0.923554582409448
240.	0.9205892710066419
250.	0.9203477706138198
260.	0.9178394550452509
270.	0.9176189862956782
280.	0.9164393487706506
290.	0.9154625096067787
300.	0.9136520398726166
310.	0.9123008395175997
320.	0.9114180015423966
330.	0.9133961578295624
340.	0.9114415628098559
350.	0.9120240427835593
360.	0.9100594560120971
370.	0.9101945224485044
380.	0.9105365966443404
390.	0.9100371626374025
400.	0.9073652911531291
410.	0.9106052972645207
420.	0.9095644793269654
430.	0.9087718309785366
440.	0.9084956101563773
450.	0.9083394494869387
460.	0.910025123397001
470.	0.9081729712452289
480.	0.9069358607113135
490.	0.908038449370244
500.	0.906595240257341
510.	0.9079924491399493
520.	0.9069668515993556
530.	0.9049841657510722
540.	0.9059957830459711
550.	0.9049722516473946
560.	0.9056147572815418
570.	0.9070167570436541
580.	0.9064050664541476
590.	0.9054998934225978
600.	0.9037309456803895
610.	0.9044208725468047
620.	0.904416609323176
630.	0.9049598070531406
640.	0.9045384459163353
650.	0.9028150825531833
660.	0.9043508987423312
670.	0.9032219614746887
680.	0.9043282113306189
690.	0.902962146286282
700.	0.9018960384796093
710.	0.9017952637370621
720.	0.9011962009056237
730.	0.9009917796241635
740.	0.9006868149972804
750.	0.9010101815859682
760.	0.9009134411396216
770.	0.8988961011093934
780.	0.8990465808092029
790.	0.8992687333404278
800.	0.8992666395615292
810.	0.8979056512290885
820.	0.8983131126377955
830.	0.8981281411260816
840.	0.8959881771322685
850.	0.8965216204390487
860.	0.8948498464234358
870.	0.8958108318845812
880.	0.8955122728332617
890.	0.8953717269769845
900.	0.8940507251075696
910.	0.8936292872341705
920.	0.892674885749882
930.	0.894792727884575
940.	0.8916815264918488
950.	0.892982379152452
960.	0.8934614949919099
970.	0.8914496751585048
980.	0.8916355154840215
990.	0.8902204403002939
