250.	1.2955814841285593
270.	1.1623304024271124
290.	1.1039262160572525
310.	1.0725024861156887
330.	1.0451363523635193
350.	0.9928380237312427
370.	0.9731499313324052
390.	0.9603130287787542
410.	0.9520755602533152
430.	0.944218695086161
450.	0.938950245704262
470.	0.9346528836622673
490.	0.9314156815373343
510.	0.9286587827774679
530.	0.9262558340747897
550.	0.9242536200500722
570.	0.9246753524817802
590.	0.9218131202330971
610.	0.9209263892845018
630.	0.9199822000696708
650.	0.9202125436250445
670.	0.9194905235258094
690.	0.9174470344385524
710.	0.9182571235942552
730.	0.9174883595568506
750.	0.9171829797418225
770.	0.9172628727769938
790.	0.917294331011271
810.	0.9157658575425063
830.	0.916818704975614
850.	0.9163228799379253
900.	0.9156895243707555
950.	0.915118489680281
1000.	0.914900334768772
1050.	0.9149348063990143
1100.	0.9137443868512446
1150.	0.913348549437919
1200.	0.913048077577199
1250.	0.9123964925585829
1300.	0.9112310730162377
1350.	0.910957971681629
1400.	0.9091042777283316
1450.	0.9090221462894408
1500.	0.9024567724441863
