0.	1.0085969025905794
10.	1.0078290322459387
20.	1.007946636048372
30.	1.009359598127808
40.	1.0101430708723422
50.	1.0075261012350993
60.	1.0040405268017334
70.	1.0021245011709894
80.	0.9978181642957861
90.	0.9932587236369489
100.	0.9877618056885177
110.	0.9799696408636732
120.	0.9684974528234396
130.	0.9614267768460059
140.	0.9533983019386919
150.	0.9472430203490089
160.	0.9427772212361755
170.	0.9385502511279029
180.	0.935773881073702
190.	0.9318105418102604
200.	0.928787161879995
210.	0.9271728119519522
220.	0.9229886863252372
230.	0.9231270684669839
240.	0.9209858953226432
250.	0.9208059878582586
260.	0.9174413922132647
270.	0.9173245301023285
280.	0.9161840267952783
290.	0.9153357663731855
300.	0.9135953576663055
310.	0.9125783950538564
320.	0.9112669977777229
330.	0.912795104575868
340.	0.9113138468526107
350.	0.9122442551255113
360.	0.9096929371435598
370.	0.9099975993891288
380.	0.9102637890194918
390.	0.9101310955237548
400.	0.9069545856854466
410.	0.9109898887418285
420.	0.90856704978109
430.	0.9086175542674138
440.	0.9079884523966409
450.	0.9079056126586511
460.	0.9099728833449993
470.	0.9078501139547316
480.	0.9067873111084023
490.	0.9076696922005887
500.	0.9066082937353726
510.	0.9083334349185169
520.	0.9069506368876066
530.	0.9043983592223438
540.	0.9061171297642014
550.	0.9049263944609705
560.	0.9057365954082294
570.	0.9068132189223134
580.	0.9065677902957725
590.	0.9058708820962761
600.	0.9039357231204492
610.	0.9045615399800998
620.	0.9043016054476214
630.	0.9047476003780643
640.	0.9044271547806301
650.	0.9031164507437819
660.	0.9039079575858988
670.	0.9036910502752461
680.	0.904103354492604
690.	0.9030147891926275
700.	0.9016695466335838
710.	0.9019019585524282
720.	0.9014915379553706
730.	0.9013887911250508
740.	0.9012191796891454
750.	0.9009403091476498
760.	0.9008368936097056
770.	0.8993478082517252
780.	0.899177807164709
790.	0.898942399532948
800.	0.8990378675664972
810.	0.8977023827528365
820.	0.8984408373850711
830.	0.8978405175489964
840.	0.8962044754682715
850.	0.896585747600574
860.	0.8951331836376081
870.	0.8955815584505465
880.	0.8952381750145555
890.	0.8952248533925563
900.	0.8947058155455277
910.	0.8934028038264173
920.	0.8930081677564201
930.	0.8948069576463045
940.	0.8919555544536134
950.	0.8933948032397878
960.	0.8938698912220623
970.	0.8919753254929397
980.	0.8919038949004572
990.	0.8897984360864704
