250.	1.2964220693334547
270.	1.1619361446927614
290.	1.1034585431315296
310.	1.0723113498978656
330.	1.0449491048981432
350.	0.9926782222295774
370.	0.9733180528674957
390.	0.9604090732252635
410.	0.9512569034754264
430.	0.9445719423464476
450.	0.9388235738705413
470.	0.9351565199193572
490.	0.9305887237999434
510.	0.92742920405888
530.	0.9269204211748416
550.	0.9257438115781526
570.	0.924086933515333
590.	0.9213727621092036
610.	0.9207875359664213
630.	0.920166712166305
650.	0.9202020191102674
670.	0.9187126000218353
690.	0.9177063280887413
710.	0.9177885324471223
730.	0.9179503163049283
750.	0.9170964859539468
770.	0.9174765764847667
790.	0.9167702065562636
810.	0.9165845417975944
830.	0.9163108538830168
850.	0.9163602881059596
900.	0.9156771856771653
950.	0.9152806312057993
1000.	0.9149143029413469
1050.	0.9146609522774424
1100.	0.9136249716574285
1150.	0.9137713965235588
1200.	0.9127333758012887
1250.	0.912363011038091
1300.	0.9120947194153552
1350.	0.9105006337851081
1400.	0.9099714427763811
1450.	0.9089231174907305
1500.	0.9026549573336093
