#  left-edge  right-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
           0          10         0.015302002     0.00205151      0.014513088     0.00121528      0.015589748     0.00323353        -5.16%      1.88%
          10          20         0.035256554     0.00181071      0.032986020     0.00110385      0.035393519     0.00168134        -6.44%      0.39%
          20          30         0.053025220     0.00267211      0.049461189     0.00162198      0.054261792     0.00420065        -6.72%      2.33%
          30          40         0.069852902     0.00224006      0.065025744     0.00136317      0.071744861     0.00356195        -6.91%      2.71%
          40          50         0.088272864     0.00373292      0.082026225     0.00230493      0.091168555     0.00585539        -7.08%      3.28%
          50          60          0.10533666     0.00256942      0.098021646     0.00155160       0.10882340     0.00410370        -6.94%      3.31%
          60          70          0.12891124     0.00155276       0.11871350     0.00101951       0.13523261     0.00262870        -7.91%      4.90%
          70          80          0.14308209     0.00198957       0.13350987     0.00160758       0.14874965     0.00302879        -6.69%      3.96%
          80          90          0.16500307     0.00179020       0.15317730     0.00118281       0.17284301     0.00268205        -7.17%      4.75%
          90         100          0.18098279     0.00318177       0.16857681     0.00195586       0.18806591     0.00490846        -6.85%      3.91%
         100         110          0.19538563     0.00337418       0.18314271     0.00208657       0.20172606     0.00526325        -6.27%      3.25%
         110         120          0.21385381     0.00300149       0.20022999     0.00182753       0.22159071     0.00467324        -6.37%      3.62%
         120         130          0.21382425     0.00257709       0.20129271     0.00175585       0.22086861     0.00372077        -5.86%      3.29%
         130         140          0.20063547     0.00238383       0.19056039     0.00171871       0.20525552     0.00323461        -5.02%      2.30%
         140         150          0.18380857     0.00264573       0.17524886     0.00164659       0.18796728     0.00394890        -4.66%      2.26%
         150         160          0.16530663     0.00213216       0.15796671     0.00148772       0.16894617     0.00299014        -4.44%      2.20%
         160         170          0.14632944     0.00285682       0.13990216     0.00183565       0.14960784     0.00466058        -4.39%      2.24%
         170         180          0.11974761     0.00330190       0.11632752     0.00209649       0.12011523     0.00505623        -2.86%      0.31%
         180         190         0.099342621     0.00239645      0.097243349     0.00129250      0.099754225     0.00219162        -2.11%      0.41%
         190         200         0.089449998     0.00285637      0.086565013     0.00171902      0.090474722     0.00452918        -3.23%      1.15%
         200         210         0.073507631     0.00132422      0.071883745    0.000916211      0.073668578     0.00123183        -2.21%      0.22%
         210         220         0.060682451     0.00148302      0.059311171     0.00254311      0.061017404     0.00136202        -2.26%      0.55%
         220         230         0.050430956     0.00109152      0.049590146     0.00207323      0.050709962    0.000993644        -1.67%      0.55%
         230         240         0.043610746     0.00164151      0.042763714    0.000964586      0.043760128     0.00147229        -1.94%      0.34%
         240         250         0.034744107     0.00107093      0.033556306     0.00182305      0.034981332    0.000963032        -3.42%      0.68%
         250         260         0.030897025     0.00108078      0.030288820    0.000706424      0.030966282     0.00107557        -1.97%      0.22%
         260         270         0.025256343    0.000773626      0.024773339     0.00151531      0.025444804    0.000704372        -1.91%      0.75%
