#  left-edge  right-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
           0          10         0.014409469    0.000306237      0.011236848    0.000222064      0.018940464    0.000432906       -22.02%     31.44%
          10          20         0.032567995    0.000537137      0.026014666    0.000387490      0.041677734    0.000763624       -20.12%     27.97%
          20          30         0.047549164    0.000669073      0.038567326    0.000483511      0.059768226    0.000949558       -18.89%     25.70%
          30          40         0.061679363    0.000759737      0.050596288    0.000550104      0.076479083     0.00107593       -17.97%     23.99%
          40          50         0.078623654    0.000877844      0.064795344    0.000637601      0.096933993     0.00123870       -17.59%     23.29%
          50          60         0.092166804    0.000963773      0.076628714    0.000701548       0.11239017     0.00135662       -16.86%     21.94%
          60          70          0.11014280     0.00109486      0.091848328    0.000796826       0.13378738     0.00154146       -16.61%     21.47%
          70          80          0.12412519     0.00122179       0.10422375    0.000889737       0.14944408     0.00171920       -16.03%     20.40%
          80          90          0.14241636     0.00128383       0.11984817    0.000934659       0.17092418     0.00180700       -15.85%     20.02%
          90         100          0.15955179     0.00176928       0.13461247     0.00125228       0.19083988     0.00257499       -15.63%     19.61%
         100         110          0.17383222     0.00184686       0.14755893     0.00131029       0.20615602     0.00268075       -15.11%     18.59%
         110         120          0.19298751     0.00163055       0.16408331     0.00118561       0.22832915     0.00229783       -14.98%     18.31%
         120         130          0.19137366     0.00222541       0.16540676     0.00162117       0.22133398     0.00312887       -13.57%     15.66%
         130         140          0.18134409     0.00223613       0.15880825     0.00162742       0.20578543     0.00314744       -12.43%     13.48%
         140         150          0.16420665     0.00171904       0.14557943     0.00124616       0.18289459     0.00243098       -11.34%     11.38%
         150         160          0.14803428     0.00170309       0.13205021     0.00123514       0.16323022     0.00240722       -10.80%     10.27%
         160         170          0.13009151     0.00184243       0.11676382     0.00133718       0.14195891     0.00260199       -10.24%      9.12%
         170         180          0.10623331     0.00175821      0.096953057     0.00127586       0.11280872     0.00248362        -8.74%      6.19%
         180         190         0.089277672     0.00142550      0.082153453     0.00103186      0.093579101     0.00189835        -7.98%      4.82%
         190         200         0.078843609     0.00121592      0.072249468    0.000878612      0.083026052     0.00161685        -8.36%      5.30%
         200         210         0.066175663     0.00106134      0.060900516    0.000765731      0.069222021     0.00140931        -7.97%      4.60%
         210         220         0.055296507    0.000939562      0.051131851    0.000676760      0.057484160     0.00124577        -7.53%      3.96%
         220         230         0.045537540    0.000841044      0.042391414    0.000605038      0.046906130     0.00111388        -6.91%      3.01%
         230         240         0.038371183    0.000744997      0.035762168    0.000535328      0.039451707    0.000985356        -6.80%      2.82%
         240         250         0.030489357    0.000648794      0.028829157    0.000465904      0.030760323    0.000857107        -5.45%      0.89%
         250         260         0.027528675    0.000568502      0.025622598    0.000407709      0.028304013    0.000750114        -6.92%      2.82%
         260         270         0.022311224    0.000511980      0.020963096    0.000366892      0.022658189    0.000674751        -6.04%      1.56%
         270         280         0.017536868    0.000444852      0.016772353    0.000318470      0.017586859    0.000409333        -4.36%      0.29%
         280         290         0.015793413    0.000389286      0.014871305    0.000278269      0.015982387    0.000511956        -5.84%      1.20%
         290         300         0.013164864    0.000355319      0.012451696    0.000253797      0.013251224    0.000466773        -5.42%      0.66%
         300         310         0.010733655    0.000312296      0.010243702    0.000222985      0.010752330    0.000342406        -4.56%      0.17%
         310         320        0.0094142967    0.000261037     0.0089138477    0.000186038     0.0094577895    0.000287102        -5.32%      0.46%
         320         330        0.0078390308    0.000228718     0.0074668649    0.000162775     0.0078560391    0.000252170        -4.75%      0.22%
         330         340        0.0069992239    0.000209252     0.0065913908    0.000148682     0.0070636956    0.000273833        -5.83%      0.92%
         340         350        0.0052829636    0.000181670     0.0048868243    0.000262775     0.0053256803    0.000164961        -7.50%      0.81%
         350         360        0.0050889713    0.000149900     0.0048016814    0.000106502     0.0051210941    0.000195755        -5.65%      0.63%
         360         370        0.0041524222    0.000135992     0.0039700920    9.65269e-05     0.0041593928    0.000123146        -4.39%      0.17%
         370         380        0.0037212201    0.000119792     0.0035215280    8.49700e-05     0.0037393955    0.000133197        -5.37%      0.49%
         380         390        0.0030487451    0.000107410     0.0028895512    0.000155958     0.0030568865    9.69267e-05        -5.22%      0.27%
         390         400        0.0027044834    9.64762e-05     0.0025777286    6.83068e-05     0.0027072543    0.000107648        -4.69%      0.10%
         400         410        0.0023244650    8.76815e-05     0.0022133039    0.000127404     0.0023267428    7.89554e-05        -4.78%       0.1%
         410         420        0.0020301469    8.31347e-05     0.0019383803    5.88671e-05     0.0020305613    7.48365e-05        -4.52%      0.02%
         420         430        0.0016633835    7.38847e-05     0.0015364863    0.000107458     0.0016736572    6.63892e-05        -7.63%      0.62%
         430         440        0.0015765730    6.27207e-05     0.0014983836    4.42753e-05     0.0015793578    7.04474e-05        -4.96%      0.18%
