#  left-edge  right-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
         570         580       0.00087648114    2.51997e-05    0.00078810823    1.68781e-05    0.00093449610    4.03946e-05       -10.08%      6.62%
         580         590       0.00073115178    3.67547e-05    0.00067184971    2.65714e-05    0.00075945920    4.86731e-05        -8.11%      3.87%
         590         600       0.00069270902    3.76212e-05    0.00063200208    2.52478e-05    0.00072431376    5.03519e-05        -8.76%      4.56%
         600         610       0.00063007506    3.17608e-05    0.00057185785    1.98174e-05    0.00066391710    4.57874e-05        -9.24%      5.37%
         610         620       0.00053695838    2.21222e-05    0.00049448543    1.51075e-05    0.00055516284    3.01126e-05        -7.91%      3.39%
         620         630       0.00051342541    1.84521e-05    0.00046239840    1.28041e-05    0.00054483371    2.49647e-05        -9.94%      6.12%
         630         640       0.00046439416    1.74224e-05    0.00041924773    1.19210e-05    0.00049011194    2.36215e-05        -9.72%      5.54%
         640         650       0.00039575821    1.86403e-05    0.00036516253    1.14031e-05    0.00041116079    2.46712e-05        -7.73%      3.89%
         650         660       0.00038907970    1.40993e-05    0.00034795496    9.47853e-06    0.00041865769    2.25639e-05       -10.57%      7.60%
         660         670       0.00031703012    1.50959e-05    0.00029216870    9.28973e-06    0.00032768825    2.12035e-05        -7.84%      3.36%
         670         680       0.00031907259    1.25118e-05    0.00028569433    8.59495e-06    0.00034375432    1.93639e-05       -10.46%      7.74%
         680         690       0.00027700040    1.17567e-05    0.00025256261    8.78823e-06    0.00029182669    1.57152e-05        -8.82%      5.35%
         690         700       0.00025011294    1.16721e-05    0.00022703036    7.90660e-06    0.00026229192    1.56101e-05        -9.23%      4.87%
         700         710       0.00021834681    1.13598e-05    0.00020010274    7.50141e-06    0.00022282436    1.78964e-05        -8.36%      2.05%
         710         720       0.00021106570    1.02333e-05    0.00019136030    6.91665e-06    0.00022118493    1.39903e-05        -9.34%      4.79%
         720         730       0.00018820792    8.52682e-06    0.00017066614    5.85180e-06    0.00019702573    1.14844e-05        -9.32%      4.69%
         730         740       0.00016405034    8.98807e-06    0.00014996358    6.07994e-06    0.00017040471    1.22562e-05        -8.59%      3.87%
         740         750       0.00015730840    8.21044e-06    0.00014201667    5.40152e-06    0.00016691101    1.11044e-05        -9.72%      6.10%
         750         760       0.00015572602    6.63411e-06    0.00013969181    4.60293e-06    0.00016557639    9.20418e-06       -10.30%      6.33%
         760         770       0.00012442089    6.37271e-06    0.00011488975    4.34607e-06    0.00012938350    8.59596e-06        -7.66%      3.99%
         770         780       0.00012391394    6.18402e-06    0.00011145680    4.17739e-06    0.00012757850    1.10422e-05       -10.05%      2.96%
         780         790       0.00010936446    6.04564e-06    0.00010012174    4.02761e-06    0.00011362288    8.17411e-06        -8.45%      3.89%
         790         800       0.00010347653    5.33275e-06    9.2394899e-05    3.65549e-06    0.00011093450    8.30917e-06       -10.71%      7.21%
         800         810       9.3613295e-05    5.38304e-06    8.4887149e-05    3.54732e-06    9.8698029e-05    7.41388e-06        -9.32%      5.43%
         810         820       8.2022776e-05    5.08765e-06    7.5404214e-05    3.43277e-06    8.4525592e-05    6.89965e-06        -8.07%      3.05%
         820         830       9.1412059e-05    4.57844e-06    8.0223639e-05    3.27404e-06    0.00010266254    7.07225e-06       -12.24%     12.31%
         830         840       6.0698212e-05    4.47394e-06    5.6082867e-05    7.12542e-06    6.1009746e-05    3.89084e-06        -7.60%      0.51%
         840         850       7.3434521e-05    3.76755e-06    6.5327460e-05    2.59218e-06    8.0154501e-05    5.76785e-06       -11.04%      9.15%
         850         860       5.7549342e-05    3.63293e-06    5.2516291e-05    2.56568e-06    5.9875380e-05    4.88644e-06        -8.75%      4.04%
         860         870       5.5950025e-05    3.99406e-06    5.1190001e-05    2.63188e-06    5.7942833e-05    5.44513e-06        -8.51%      3.56%
         870         880       5.3639809e-05    3.87498e-06    4.7910753e-05    2.59387e-06    5.8173121e-05    6.14506e-06       -10.68%      8.45%
         880         890       4.3025719e-05    3.95703e-06    4.0088292e-05    2.62667e-06    4.3590358e-05    4.63172e-06        -6.83%      1.31%
         890         900       4.3479079e-05    3.25722e-06    3.9493535e-05    2.20199e-06    4.5449701e-05    4.40844e-06        -9.17%      4.53%
         900         910       4.2283024e-05    3.19285e-06    3.7910919e-05    2.06898e-06    4.5188840e-05    5.27257e-06       -10.34%      6.87%
         910         920       3.9017623e-05    3.07636e-06    3.4431126e-05    2.03197e-06    4.2313054e-05    4.93949e-06       -11.75%      8.45%
         920         930       3.1620181e-05    2.83988e-06    2.9007021e-05    1.90270e-06    3.2338267e-05    3.83000e-06        -8.26%      2.27%
         930         940       3.1925128e-05    2.42650e-06    2.8845429e-05    1.60614e-06    3.3177007e-05    3.72572e-06        -9.65%      3.92%
         940         950       3.0459665e-05    2.18124e-06    2.6971830e-05    1.49416e-06    3.2897547e-05    3.37092e-06       -11.45%      8.00%
         950         960       2.6593024e-05    1.94659e-06    2.4403465e-05    1.35108e-06    2.7299724e-05    2.52229e-06        -8.23%      2.66%
         960         970       2.3752262e-05    1.92338e-06    2.1594008e-05    1.31236e-06    2.4540747e-05    2.53006e-06        -9.09%      3.32%
         970         980       2.3991216e-05    2.37621e-06    2.1680216e-05    1.54042e-06    2.5359817e-05    3.75377e-06        -9.63%      5.70%
         980         990       2.1545024e-05    2.18183e-06    1.9465789e-05    1.48568e-06    2.2716539e-05    3.36938e-06        -9.65%      5.44%
         990        1000       2.2707171e-05    2.03154e-06    2.0083572e-05    1.38627e-06    2.4570028e-05    3.19500e-06       -11.55%      8.20%
