#  left-edge  right-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
           0          10        0.0032569295    4.81343e-06     0.0026059504    3.85267e-06     0.0041277983    6.09931e-06       -19.99%     26.74%
          10          20        0.0098740379    8.36240e-06     0.0079010325    6.69366e-06      0.012513190    1.05957e-05       -19.98%     26.73%
          20          30         0.016692577    1.08473e-05      0.013359197    8.68380e-06      0.021150319    1.37421e-05       -19.97%     26.70%
          30          40         0.023862626    1.29497e-05      0.019100373    1.03688e-05      0.030229611    1.64022e-05       -19.96%     26.68%
          40          50         0.031547935    1.49091e-05      0.025255728    1.19410e-05      0.039958365    1.88777e-05       -19.94%     26.66%
          50          60         0.039659156    1.67878e-05      0.031751238    1.34497e-05      0.050228088    2.12491e-05       -19.94%     26.65%
          60          70         0.048342476    1.86366e-05      0.038701057    1.49337e-05      0.061229229    2.35837e-05       -19.94%     26.66%
          70          80         0.057417689    2.03798e-05      0.045956648    1.63293e-05      0.072741495    2.57918e-05       -19.96%     26.69%
          80          90         0.066804697    2.18678e-05      0.053451079    1.75134e-05      0.084668781    2.76899e-05       -19.99%     26.74%
          90         100         0.076465185    2.29551e-05      0.061150368    1.83672e-05      0.096968383    2.90978e-05       -20.03%     26.81%
         100         110         0.086455159    2.40585e-05      0.069099169    1.92334e-05       0.10971202    3.05272e-05       -20.08%     26.90%
         110         120         0.097170727    2.57185e-05      0.077614993    2.05504e-05       0.12340047    3.26517e-05       -20.13%     26.99%
         120         130          0.10708585    2.84862e-05      0.085468495    2.27609e-05       0.13611552    3.61671e-05       -20.19%     27.11%
         130         140          0.11017098    2.98224e-05      0.087825110    2.38093e-05       0.14023495    3.78992e-05       -20.28%     27.29%
         140         150          0.10707581    2.87951e-05      0.085232558    2.29523e-05       0.13653011    3.66625e-05       -20.40%     27.51%
         150         160          0.10007352    2.72615e-05      0.079531430    2.16928e-05       0.12784116    3.47796e-05       -20.53%     27.75%
         160         170         0.090947549    2.56270e-05      0.072159924    2.03579e-05       0.11640688    3.27588e-05       -20.66%     27.99%
         170         180         0.081026534    2.36664e-05      0.064182353    1.87680e-05       0.10390891    3.03137e-05       -20.79%     28.24%
         180         190         0.070971568    2.18159e-05      0.056124130    1.72711e-05      0.091190842    2.79987e-05       -20.92%     28.49%
         190         200         0.061596010    2.00774e-05      0.048630038    1.58688e-05      0.079294830    2.58163e-05       -21.05%     28.73%
         200         210         0.052920931    1.83094e-05      0.041713780    1.44479e-05      0.068253835    2.35872e-05       -21.18%     28.97%
         210         220         0.045255165    1.66405e-05      0.035615282    1.31099e-05      0.058472937    2.14767e-05       -21.30%     29.21%
         220         230         0.038471492    1.51014e-05      0.030229885    1.18790e-05      0.049796241    1.95250e-05       -21.42%     29.44%
         230         240         0.032641357    1.37294e-05      0.025610426    1.07838e-05      0.042322427    1.77814e-05       -21.54%     29.66%
         240         250         0.027647368    1.24641e-05      0.021660367    9.77581e-06      0.035907565    1.61696e-05       -21.65%     29.88%
         250         260         0.023401460    1.12817e-05      0.018308109    8.83602e-06      0.030442189    1.46591e-05       -21.77%     30.09%
         260         270         0.019789073    1.02219e-05      0.015460673    7.99515e-06      0.025783513    1.33027e-05       -21.87%     30.29%
         270         280         0.016741965    9.22823e-06      0.013062503    7.20828e-06      0.021846927    1.20279e-05       -21.98%     30.49%
         280         290         0.014178270    8.34087e-06      0.011047890    6.50678e-06      0.018529111    1.08875e-05       -22.08%     30.69%
         290         300         0.012041620    7.55364e-06     0.0093711278    5.88527e-06      0.015759587    9.87408e-06       -22.18%     30.88%
         300         310         0.010222069    6.83579e-06     0.0079452499    5.31943e-06      0.013397140    8.94827e-06       -22.27%     31.06%
         310         320        0.0087005327    6.19043e-06     0.0067545957    4.81153e-06      0.011418333    8.11434e-06       -22.37%     31.24%
         320         330        0.0074261494    5.62066e-06     0.0057583318    4.36354e-06     0.0097590668    7.37733e-06       -22.46%     31.41%
         330         340        0.0063510160    5.09825e-06     0.0049191567    3.95353e-06     0.0083566634    6.70009e-06       -22.55%     31.58%
         340         350        0.0054376624    4.63236e-06     0.0042069501    3.58820e-06     0.0071639662    6.09553e-06       -22.63%     31.75%
         350         360        0.0046623742    4.20735e-06     0.0036031990    3.25545e-06     0.0061500520    5.54302e-06       -22.72%     31.91%
         360         370        0.0040075270    3.83682e-06     0.0030939079    2.96570e-06     0.0052923855    5.06068e-06       -22.80%     32.06%
         370         380        0.0034582398    3.49780e-06     0.0026670403    2.70083e-06     0.0045723631    4.61891e-06       -22.88%     32.22%
         380         390        0.0029929140    3.19730e-06     0.0023058463    2.46630e-06     0.0039615875    4.22688e-06       -22.96%     32.37%
         390         400        0.0025945300    2.91940e-06     0.0019969578    2.24973e-06     0.0034380287    3.86373e-06       -23.03%     32.51%
         400         410        0.0022577095    2.68220e-06     0.0017360465    2.06498e-06     0.0029949157    3.55358e-06       -23.11%     32.65%
         410         420        0.0019624267    2.46198e-06     0.0015075530    1.89364e-06     0.0026059931    3.26528e-06       -23.18%     32.79%
         420         430        0.0017131674    2.26231e-06     0.0013148739    1.73849e-06     0.0022773113    3.00352e-06       -23.25%     32.93%
         430         440        0.0014992256    2.08252e-06     0.0011496392    1.59890e-06     0.0019949344    2.76760e-06       -23.32%     33.06%
         440         450        0.0013098596    1.91157e-06     0.0010035491    1.46636e-06     0.0017446757    2.54296e-06       -23.38%     33.20%
         450         460        0.0011509336    1.76940e-06    0.00088105479    1.35617e-06     0.0015344264    2.35605e-06       -23.45%     33.32%
         460         470        0.0010116383    1.63354e-06    0.00077373286    1.25093e-06     0.0013500683    2.17730e-06       -23.52%     33.45%
         470         480       0.00089531789    1.51389e-06    0.00068421512    1.15836e-06     0.0011959115    2.01966e-06       -23.58%     33.57%
         480         490       0.00078938665    1.40779e-06    0.00060275194    1.07628e-06     0.0010554069    1.87987e-06       -23.64%     33.70%
         490         500       0.00070120665    1.30706e-06    0.00053501888    9.98518e-07    0.00093829002    1.74683e-06       -23.70%     33.81%
         500         510       0.00062075685    1.21301e-06    0.00047324559    9.25922e-07    0.00083139788    1.62261e-06       -23.76%     33.93%
         510         520       0.00054907178    1.12893e-06    0.00041825790    8.61041e-07    0.00073603811    1.51148e-06       -23.82%     34.05%
         520         530       0.00049072438    1.05494e-06    0.00037355607    8.04050e-07    0.00065831416    1.41348e-06       -23.88%     34.15%
         530         540       0.00043547299    9.85394e-07    0.00033124023    7.50472e-07    0.00058468661    1.32140e-06       -23.94%     34.26%
         540         550       0.00038837504    9.17820e-07    0.00029519827    6.98499e-07    0.00052187081    1.23177e-06       -23.99%     34.37%
         550         560       0.00034807507    8.61868e-07    0.00026437038    6.55427e-07    0.00046809560    1.15762e-06       -24.05%     34.48%
         560         570       0.00031140195    8.07155e-07    0.00023633605    6.13359e-07    0.00041912432    1.08502e-06       -24.11%     34.59%
         570         580       0.00027850704    7.55918e-07    0.00021122185    5.74020e-07    0.00037513708    1.01692e-06       -24.16%     34.70%
         580         590       0.00024977023    7.08917e-07    0.00018929967    5.37958e-07    0.00033667493    9.54401e-07       -24.21%     34.79%
         590         600       0.00022613780    6.66834e-07    0.00017127719    5.05686e-07    0.00030503432    8.98394e-07       -24.26%     34.89%
         600         610       0.00020356055    6.28115e-07    0.00015406902    4.75993e-07    0.00027478937    8.46870e-07       -24.31%     34.99%
         610         620       0.00018419145    5.93993e-07    0.00013930644    4.49825e-07    0.00024884466    8.01477e-07       -24.37%     35.10%
         620         630       0.00016562381    5.59012e-07    0.00012518906    4.23071e-07    0.00022390184    7.54777e-07       -24.41%     35.19%
         630         640       0.00014815663    5.23906e-07    0.00011191555    3.96254e-07    0.00020042731    7.07863e-07       -24.46%     35.28%
         640         650       0.00013471515    4.96609e-07    0.00010169487    3.75362e-07    0.00018237611    6.71468e-07       -24.51%     35.38%
         650         660       0.00012148647    4.69773e-07    9.1657293e-05    3.54883e-07    0.00016456774    6.35561e-07       -24.55%     35.46%
         660         670       0.00011044763    4.44104e-07    8.3272529e-05    3.35264e-07    0.00014972472    6.01281e-07       -24.60%     35.56%
         670         680       0.00010079380    4.20452e-07    7.5948208e-05    3.17217e-07    0.00013672973    5.69643e-07       -24.65%     35.65%
         680         690       9.0861728e-05    3.95660e-07    6.8421231e-05    2.98322e-07    0.00012334214    5.36435e-07       -24.70%     35.75%
         690         700       8.2455825e-05    3.75709e-07    6.2053283e-05    2.83111e-07    0.00011200834    5.09725e-07       -24.74%     35.84%
