#  left-edge  right-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
           0           1           11.732647      0.0380249        10.660221      0.0599092        12.764059      0.0267426        -9.14%      8.79%
           1           2           11.934944      0.0154412        9.1256268      0.0237599        12.348027      0.0142979       -23.54%      3.46%
           2           3           7.0616121     0.00514685        4.5365162     0.00330610        11.440016     0.00835016       -35.76%     62.00%
