#  left-edge  right-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
         250         270        0.0030633948    1.73885e-05     0.0025956389    1.18508e-05     0.0036679517    2.44209e-05       -15.27%     19.73%
         270         290         0.012066161    3.27787e-05      0.010443546    2.48212e-05      0.014030711    4.48822e-05       -13.45%     16.28%
         290         310         0.025901024    4.75423e-05      0.022412232    3.42621e-05      0.030080878    6.98229e-05       -13.47%     16.14%
         310         330         0.043676513    5.98956e-05      0.037726688    4.36341e-05      0.050777650    8.64272e-05       -13.62%     16.26%
         330         350         0.071167143    0.000123504      0.061385780    8.89159e-05      0.082920186    0.000164202       -13.74%     16.51%
         350         370          0.11802602    0.000111530       0.10179551    8.07373e-05       0.13716287    0.000162015       -13.75%     16.21%
         370         390          0.13661497    0.000127235       0.11841774    9.41316e-05       0.15752666    0.000163270       -13.32%     15.31%
         390         410          0.13477365    9.67990e-05       0.11726897    7.05908e-05       0.15445293    0.000139837       -12.99%     14.60%
         410         430          0.12347660    0.000111982       0.10773802    8.13539e-05       0.14081867    0.000160785       -12.75%     14.04%
         430         450          0.10881382    0.000111191      0.095147763    8.02708e-05       0.12359988    0.000160519       -12.56%     13.59%
         450         470         0.093797500    8.50107e-05      0.082141079    6.16316e-05       0.10621303    0.000123466       -12.43%     13.24%
         470         490         0.079418608    0.000113506      0.069645287    8.20334e-05      0.089665620    0.000162341       -12.31%     12.90%
         490         510         0.066758022    7.18830e-05      0.058615759    5.20377e-05      0.075161819    0.000104303       -12.20%     12.59%
         510         530         0.055571663    8.44739e-05      0.048885980    6.07174e-05      0.062336966    0.000122130       -12.03%     12.17%
         530         550         0.046430910    7.16885e-05      0.040875283    5.16138e-05      0.051977615    0.000103898       -11.97%     11.95%
         550         570         0.038494137    6.49873e-05      0.033939188    4.65790e-05      0.042958797    9.46748e-05       -11.83%     11.60%
         570         590         0.032079334    5.40955e-05      0.028306729    3.89554e-05      0.035710190    7.94701e-05       -11.76%     11.32%
         590         610         0.026723988    4.43069e-05      0.023593278    3.18574e-05      0.029714224    6.51698e-05       -11.71%     11.19%
         610         630         0.022249770    4.27733e-05      0.019657186    3.06684e-05      0.024693570    6.27061e-05       -11.65%     10.98%
         630         650         0.018574661    3.54155e-05      0.016428562    2.55099e-05      0.020563958    5.21408e-05       -11.55%     10.71%
         650         670         0.015598293    3.88144e-05      0.013796107    2.78102e-05      0.017255864    5.65058e-05       -11.55%     10.63%
         670         690         0.013060419    3.21689e-05      0.011568537    2.30363e-05      0.014404958    4.73026e-05       -11.42%     10.29%
         690         710         0.010991945    3.17123e-05     0.0097427195    2.26411e-05      0.012096389    4.05290e-05       -11.36%     10.05%
         710         730        0.0092935032    2.33091e-05     0.0082401077    1.66845e-05      0.010218818    3.46458e-05       -11.33%      9.96%
         730         750        0.0078526662    2.47902e-05     0.0069705815    1.76671e-05     0.0086129244    3.66646e-05       -11.23%      9.68%
         750         770        0.0066926768    2.10164e-05     0.0059399102    1.49760e-05     0.0073376530    3.11243e-05       -11.25%      9.64%
         770         790        0.0056464185    2.10200e-05     0.0050221862    1.49399e-05     0.0061646739    3.11302e-05       -11.06%      9.18%
         790         810        0.0048376949    1.50675e-05     0.0042995612    1.07670e-05     0.0052851024    2.26640e-05       -11.12%      9.25%
         810         830        0.0041494375    1.64447e-05     0.0036898602    1.16986e-05     0.0045257930    2.44900e-05       -11.08%      9.07%
         830         850        0.0035871419    1.60065e-05     0.0031895243    1.13866e-05     0.0039112354    2.36553e-05       -11.08%      9.03%
         850         900        0.0027697616    7.90808e-06     0.0024643655    5.59324e-06     0.0030136481    1.19103e-05       -11.03%      8.81%
         900         950        0.0019443351    4.93952e-06     0.0017289154    3.53067e-06     0.0021144001    7.62274e-06       -11.08%      8.75%
         950        1000        0.0013730770    4.38937e-06     0.0012228927    3.12592e-06     0.0014872144    6.72601e-06       -10.94%      8.31%
        1000        1050       0.00099731469    4.42823e-06    0.00088954748    3.12583e-06     0.0010762859    6.70810e-06       -10.81%      7.92%
        1050        1100       0.00072413955    3.22907e-06    0.00064497829    2.29083e-06    0.00078226676    4.96519e-06       -10.93%      8.03%
        1100        1150       0.00053499248    2.14356e-06    0.00047734156    1.53301e-06    0.00057541871    3.43487e-06       -10.78%      7.56%
        1150        1200       0.00040399942    2.53267e-06    0.00035931878    1.77820e-06    0.00043642944    3.88847e-06       -11.06%      8.03%
        1200        1250       0.00030603364    1.47790e-06    0.00027226363    1.05605e-06    0.00032999992    2.38935e-06       -11.03%      7.83%
        1250        1300       0.00023274891    1.69042e-06    0.00020781198    1.19730e-06    0.00024914715    2.63953e-06       -10.71%      7.05%
        1300        1350       0.00017896423    1.42181e-06    0.00015920147    1.00654e-06    0.00019252295    2.22624e-06       -11.04%      7.58%
        1350        1400       0.00013789853    1.58318e-06    0.00012220438    1.11892e-06    0.00014918391    2.47319e-06       -11.38%      8.18%
        1400        1450       0.00010771305    9.41318e-07    9.6719143e-05    6.75198e-07    0.00011408781    1.21880e-06       -10.21%      5.92%
        1450        1500       8.5185747e-05    8.58529e-07    7.5926053e-05    6.13457e-07    9.1086701e-05    1.40050e-06       -10.87%      6.93%
        1500       13000       1.5530357e-06    7.55757e-09    1.3792561e-06    5.35792e-09    1.6614835e-06    1.22046e-08       -11.19%      6.98%
