#  left-edge  right-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
         560         570       0.00032356062    1.02844e-05    0.00030669826    7.16656e-06    0.00032414122    1.14980e-05        -5.21%      0.18%
         570         580       0.00030473536    5.13639e-06    0.00028618027    3.64720e-06    0.00030787025    6.62024e-06        -6.09%      1.03%
         580         590       0.00026922152    5.12232e-06    0.00025408061    3.62931e-06    0.00027077743    6.03547e-06        -5.62%      0.58%
         590         600       0.00024651454    4.30678e-06    0.00023200822    3.07362e-06    0.00024759293    5.39960e-06        -5.88%      0.44%
         600         610       0.00022229810    4.43293e-06    0.00020901368    3.14708e-06    0.00022448621    5.71147e-06        -5.98%      0.98%
         610         620       0.00018813912    7.47383e-06    0.00017541284    1.07951e-05    0.00018815150    6.63210e-06        -6.76%     0.007%
         620         630       0.00017273641    5.28392e-06    0.00016301762    7.86715e-06    0.00017288115    4.64496e-06        -5.63%      0.08%
         630         640       0.00015949842    4.49412e-06    0.00015062276    3.17117e-06    0.00016018937    5.78169e-06        -5.56%      0.43%
         640         650       0.00014314759    3.35219e-06    0.00013565977    2.39388e-06    0.00014314759    3.35219e-06        -5.23%   0.00000%
         650         660       0.00012757187    3.71047e-06    0.00011972644    5.77879e-06    0.00012775427    3.25462e-06        -6.15%      0.14%
         660         670       0.00011615460    5.21052e-06    0.00010989949    3.61710e-06    0.00011615460    5.21052e-06        -5.39%   0.00000%
         670         680       0.00010724044    3.03138e-06    0.00010093993    2.17294e-06    0.00010758830    3.70730e-06        -5.88%      0.32%
         680         690       9.5117268e-05    2.88089e-06    8.9671574e-05    2.05502e-06    9.5358911e-05    3.51632e-06        -5.73%      0.25%
         690         700       8.7985747e-05    3.36207e-06    8.0753484e-05    5.13880e-06    8.8687113e-05    2.94381e-06        -8.22%      0.80%
         700         710       8.0387939e-05    3.13387e-06    7.5398179e-05    2.20196e-06    8.1041332e-05    4.01652e-06        -6.21%      0.81%
         710         720       7.1513785e-05    2.22334e-06    6.7776546e-05    1.58562e-06    7.1635203e-05    2.89558e-06        -5.23%      0.17%
         720         730       6.1669633e-05    2.74966e-06    5.6757531e-05    4.66964e-06    6.1742957e-05    2.40312e-06        -7.97%      0.12%
         730         740       5.7419240e-05    2.88885e-06    5.3340505e-05    4.30364e-06    5.7419240e-05    2.88885e-06        -7.10%   0.00000%
         740         750       5.5262396e-05    2.21029e-06    5.1389784e-05    1.55168e-06    5.6060577e-05    2.82881e-06        -7.01%      1.44%
         750         760       4.9457209e-05    2.16405e-06    4.5492582e-05    3.34286e-06    4.9853279e-05    1.87906e-06        -8.02%      0.80%
         760         770       4.5974491e-05    1.63533e-06    4.2080627e-05    2.65892e-06    4.6368237e-05    1.41710e-06        -8.47%      0.86%
         770         780       3.9989862e-05    1.78859e-06    3.7133724e-05    2.76377e-06    3.9989862e-05    1.78859e-06        -7.14%   0.00000%
         780         790       3.8310494e-05    1.83606e-06    3.6151073e-05    1.28305e-06    3.8337890e-05    2.34682e-06        -5.64%      0.07%
         790         800       3.3702046e-05    1.79843e-06    3.1284948e-05    2.75978e-06    3.3702046e-05    1.79843e-06        -7.17%   0.00000%
         800         810       3.3378346e-05    1.09815e-06    3.1292495e-05    7.98282e-07    3.3778071e-05    1.41648e-06        -6.25%      1.20%
         810         820       2.9776142e-05    1.30662e-06    2.8046476e-05    9.36177e-07    2.9780734e-05    1.67719e-06        -5.81%      0.02%
         820         830       2.7089974e-05    1.29958e-06    2.5209234e-05    2.15015e-06    2.7089974e-05    1.29958e-06        -6.94%   0.00000%
         830         840       2.3604582e-05    1.65969e-06    2.1950642e-05    2.60069e-06    2.3654969e-05    2.01106e-06        -7.01%      0.21%
         840         850       2.3288806e-05    1.56131e-06    2.1188710e-05    1.10373e-06    2.4353059e-05    1.88574e-06        -9.02%      4.57%
         850         860       2.2133905e-05    1.18610e-06    2.0725126e-05    8.56666e-07    2.2224969e-05    1.51586e-06        -6.36%      0.41%
         860         870       1.7875668e-05    1.23811e-06    1.5993418e-05    2.00333e-06    1.7880965e-05    1.00747e-06       -10.53%      0.03%
         870         880       1.8965964e-05    9.16080e-07    1.7692023e-05    6.64576e-07    1.9358463e-05    1.18670e-06        -6.72%      2.07%
         880         890       1.6891414e-05    1.05029e-06    1.5349076e-05    1.71340e-06    1.6907361e-05    9.09671e-07        -9.13%      0.09%
         890         900       1.4344098e-05    1.04249e-06    1.2854283e-05    1.68733e-06    1.4352303e-05    8.99061e-07       -10.39%      0.06%
         900         910       1.4462252e-05    7.55951e-07    1.3512509e-05    5.52280e-07    1.4583533e-05    9.79898e-07        -6.57%      0.84%
         910         920       1.3049353e-05    8.80162e-07    1.1861207e-05    6.24829e-07    1.3537554e-05    1.12317e-06        -9.11%      3.74%
         920         930       1.2987173e-05    6.86987e-07    1.1999290e-05    4.91109e-07    1.3399739e-05    8.87586e-07        -7.61%      3.18%
         930         940       9.8171463e-06    7.55408e-07    8.2089102e-06    1.28865e-06    1.0099346e-05    6.44014e-07       -16.38%      2.87%
         940         950       1.0845103e-05    6.38281e-07    9.9587183e-06    4.59101e-07    1.1160536e-05    7.20508e-07        -8.17%      2.91%
         950         960       9.6378424e-06    5.11940e-07    8.8520776e-06    9.46893e-07    9.7299654e-06    4.33100e-07        -8.15%      0.96%
         960         970       8.0108050e-06    7.49069e-07    7.1808013e-06    1.19029e-06    8.0610762e-06    6.40666e-07       -10.36%      0.63%
         970         980       8.5145338e-06    4.85123e-07    7.9115262e-06    3.73309e-07    8.6197398e-06    6.24538e-07        -7.08%      1.24%
         980         990       7.4045606e-06    4.88285e-07    6.8503442e-06    8.30599e-07    7.4045606e-06    4.88285e-07        -7.48%   0.00000%
         990        1000       6.5424296e-06    6.02590e-07    6.0711310e-06    4.22930e-07    6.6227987e-06    7.35700e-07        -7.20%      1.23%
