# N3LO Mhh cross section per bin in unit of fb at 13TeV
# Bin width is NOT divided
# PDF: PDF4LHC21_40, MH=125 GeV
# Mhh(min) Mhh(max) scale=(muR/mu0,muF/mu0):
# Mhh(min) Mhh(max)  (1.,1.)    (2.,1.)    (0.5,1.)    (1.,2.)    (2.,2.)    (1.,0.5)    (0.5,0.5)   
630 650 0.7566194611997736 0.7396642555505177 0.7608156264945471 0.7555842846975772 0.7355466576031803 0.7585382746506721 0.7595416947356101
650 670 0.725131086187932 0.7090306098331889 0.7290649344080463 0.7240800899474412 0.704967812637333 0.7269822397725538 0.7278302948445631
670 690 0.6944618664552195 0.6790443319152935 0.6984404959182882 0.6933649519836705 0.6750270785893825 0.6963342149964449 0.6973617958226634
690 710 0.6636786765793254 0.6491695882738554 0.6672857518396168 0.6626612761143339 0.6452899439195167 0.6654021238734213 0.6660861472235887
710 730 0.6344124464645076 0.6205590951387041 0.6380037143164612 0.6333417820502898 0.6167273219941781 0.6361424306996022 0.6369658477334013
730 750 0.6057896085026196 0.592654232618943 0.6092307650606802 0.6047434373740814 0.5889307216591952 0.6074497485506322 0.6082032069504949
750 770 0.5786200402479623 0.5660234968556282 0.5821479865773324 0.5775440692424267 0.5623715042200358 0.5802673015977823 0.5812164766709107
770 790 0.5519010241571468 0.5400021202868158 0.5551975887609323 0.5508516895386258 0.5364642278630859 0.553468919332565 0.5542888675439268
790 810 0.5267262351043003 0.5153580056212443 0.5300286210292962 0.5256678531476646 0.5118933233597469 0.5282842185045906 0.5292397232089865
810 830 0.5021217671411544 0.49141435901702635 0.5051585294825177 0.501118161893217 0.48808009366040583 0.5035939173210852 0.5043395381647255
830 850 0.47885314959832836 0.4686649535091748 0.4818110826443144 0.47792333723290464 0.46546933438463617 0.48018082385804617 0.4808903404028889
850 900 1.1027757650682146 1.0792644940969378 1.1100569943866578 1.1003171441145012 1.0715644951471406 1.1061780657611846 1.1083985382262997
900 950 0.9798918971440883 0.958951922649372 0.9869329342747132 0.977524818099574 0.9518313510794693 0.9830678030972586 0.985579664687222
950 1000 0.8692757763473021 0.8511634756646611 0.8750774307364564 0.8670531031773736 0.8446403132252875 0.8721584891512858 0.8739055524778728
1000 1050 0.7728182007276659 0.756790867289483 0.7781508969738685 0.7707647582795455 0.7508278784786524 0.7754236016307757 0.7771139840710319
1050 1100 0.6881469461982831 0.6737825882983935 0.6933380097097669 0.686187486196398 0.6682977457551124 0.6905771882425241 0.6925071018246985
1100 1150 0.6122210430785099 0.5997199001053265 0.6165373936129304 0.6104907390452675 0.5947722911755075 0.6142993817397571 0.6156584825555542
1150 1200 0.5455265749543623 0.53443763783718 0.5495472101374466 0.5439517173831037 0.5299619492302562 0.5473784191376195 0.5487343957625382
1200 1250 0.48771018432192315 0.4777446511136134 0.4914561085834847 0.4861120445035136 0.4735472834417809 0.48956610224385005 0.4909597412936921
1250 1300 0.4356934256232679 0.42687694959874667 0.43904054366889955 0.434290598841884 0.4230919371614769 0.43728491111925005 0.4385213740575626
1300 1350 0.38974914171705693 0.38194890826949496 0.3927094212202399 0.38845281348303096 0.37849049605532614 0.3911900775974002 0.39219230925158166
1350 1400 0.3493854339490946 0.34234938648560737 0.3521876554577686 0.3481512169056098 0.3391676728725797 0.35075477488183876 0.3518104754452895
1400 1450 0.3129257139131974 0.30674508021683505 0.31527175846186195 0.31182378724058896 0.303885894480535 0.31409102837785163 0.31482878275513804
1450 1500 0.28132004990943404 0.2757103809385145 0.28361209695728506 0.2802641968754341 0.27304861064118197 0.28245724161015573 0.28332803763518183
1500 15000 2.692765329859934 2.6407835785447435 2.715660654855881 2.680068229834527 2.6111508653382383 2.7049466475446833 2.713430306650347
