# NNLO Mhh cross section per bin in unit of fb at 14TeV
# Bin width is NOT divided
# PDF: PDF4LHC21_40, MH=125 GeV
# Mhh(min) Mhh(max) scale=(muR/mu0,muF/mu0):
# Mhh(min) Mhh(max)  (1.,1.)    (2.,1.)    (0.5,1.)    (1.,2.)    (2.,2.)    (1.,0.5)    (0.5,0.5)   
250 270 0.01782487788826265 0.01676080178031111 0.01842661301654437 0.017839449343757138 0.016741704114575873 0.017878850575915994 0.018428240660098332
270 290 0.1374903787293723 0.12796637455491786 0.14442073847105047 0.1374079072722638 0.1276177558836382 0.13807343840639388 0.14459164826679155
290 310 0.3289321400865513 0.305584048250827 0.34678512361391267 0.32842833631219404 0.304363367622344 0.33064244912038265 0.3473337568812712
310 330 0.5283366673844707 0.490817992084082 0.5575492976975623 0.527110906353173 0.48828188961859686 0.5315107233800662 0.5585655914782821
330 350 0.7042616098548717 0.6545915281398377 0.7433115506029121 0.7021509483435651 0.6505318724184267 0.7090086789821846 0.7448017237338446
350 370 0.8458781837848293 0.786802796044338 0.8925477389809561 0.8428175016250848 0.7811745829044089 0.8521319044227178 0.894465400199219
370 390 0.9527649902103613 0.886909285103843 1.0049717047636109 0.9487621968203825 0.8797843174857679 0.960372285360936 1.0072619309165782
390 410 1.0283752010055969 0.9580472482380822 1.0842425781021152 1.0234999735949009 0.9495687222058713 1.0371382866281325 1.0868274429042617
410 430 1.0775825927824323 1.0046869329839434 1.1355663307957218 1.0719387374425433 0.9950400012531588 1.0872959618446805 1.138411949007498
430 450 1.1054842918359777 1.0314731407921696 1.1644382491307266 1.0991802925765826 1.0208378508522413 1.1159575860061386 1.1674616894316594
450 470 1.116357841128162 1.0423840286039698 1.1753264829523387 1.109502627202638 1.0309453966713784 1.1274092092768448 1.1784885457477892
470 490 1.1141100089492917 1.040993068897094 1.1724261214856264 1.1068023477482403 1.0289249668366571 1.1255709193394368 1.1756862258407794
490 510 1.1017348060669874 1.030112609865841 1.1588835183053836 1.0940779640831446 1.0175666614531051 1.1134699508764438 1.162191841927067
510 530 1.081831925822851 1.0121438099979734 1.137481412724405 1.0739114321637528 0.9992547231938906 1.093733502874248 1.1408346008886994
530 550 1.0563732814638647 0.9889148568956676 1.110250691630975 1.048263671764936 0.975804806013558 1.06833804040174 1.113612882203189
550 570 1.0269193906732834 0.9618924402808825 1.078860097686191 1.0186911693310763 0.9486620302774622 1.0388533688689727 1.0821996943322796
570 590 0.9947940143417877 0.9323124065214357 1.0447296260218968 0.9865026595838517 0.9190436895078209 1.006644345568347 1.0480357242517513
590 610 0.9609441489511091 0.9010499382770917 1.0088268656833244 0.9526292878044055 0.8878148894064888 0.9726546969481561 1.01209917642172
610 630 0.9260756049724304 0.8687914453531161 0.9718781998378974 0.9177916733362252 0.8556548583984541 0.9376037968690795 0.9751021276363171
630 650 0.8908150319528864 0.8361135089858407 0.9345603215644096 0.8825974993461119 0.8231217894458859 0.9021226328535316 0.9377190135421032
650 670 0.8556640256268168 0.8034763736991908 0.8974271691787723 0.8475342849035815 0.7906689448737797 0.8667304147236311 0.9005161090640706
670 690 0.8208724529881585 0.7711428687958745 0.8606761609925306 0.8128487442702925 0.7585511774415549 0.8316745890443206 0.8637128882505444
